run_id,input_file,output_file,original_name,final_match,replacements
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected.ttl,Efficiency_full_load,efficiency_class_ie,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected.ttl,J_kgm2,unit,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected.ttl,Output_kW,rated_output_power,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected.ttl,Speed_r_min,minimum_air_speed,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected.ttl,Weight_kg,mass,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected.ttl,rated_torque_Nm,ratedTorque_kNm,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected_2.ttl,Efficiency_full_load,efficiency_class_ie,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected_2.ttl,J_kgm2,unit,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected_2.ttl,Output_kW,rated_output_power,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected_2.ttl,Speed_r_min,minimum_air_speed,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected_2.ttl,Weight_kg,mass,2
run_2026-02-26_164103,abb_gen.ttl,abb_gen_corrected_2.ttl,rated_torque_Nm,ratedTorque_kNm,2
